#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 446800      2.24e-01    2.48e-01      9.07e-03    2.79e-03      1.58e-01    1.82e-01    8.4e-08
 447000      2.78e-01    2.11e-01      1.79e-02    6.79e-03      1.81e-01    1.51e-01    8.4e-08
 447200      2.37e-01    2.41e-01      2.07e-02    8.23e-03      1.34e-01    1.72e-01    8.4e-08
 447400      3.76e-01    3.67e-01      2.57e-03    1.48e-03      2.77e-01    2.70e-01    8.4e-08
 447600      2.92e-01    2.87e-01      1.63e-02    6.32e-04      1.97e-01    2.11e-01    8.4e-08
 447800      1.16e-01    2.54e-01      8.31e-04    7.52e-03      8.55e-02    1.82e-01    8.4e-08
 448000      3.17e-01    1.55e-01      2.37e-02    6.13e-05      1.96e-01    1.14e-01    8.4e-08
 448200      1.52e-01    1.98e-01      7.15e-03    7.67e-03      1.05e-01    1.33e-01    8.4e-08
 448400      3.16e-01    2.89e-01      2.12e-02    6.97e-03      2.03e-01    2.09e-01    8.4e-08
 448600      2.64e-01    2.37e-01      9.06e-03    5.56e-03      1.88e-01    1.72e-01    8.4e-08
 448800      1.05e-01    1.11e+00      2.34e-02    1.36e-01      3.44e-02    3.47e-01    8.4e-08
 449000      7.89e-02    3.27e-01      7.05e-03    5.56e-03      5.43e-02    2.36e-01    8.4e-08
 449200      2.44e-01    2.54e-01      8.75e-04    7.53e-03      1.80e-01    1.82e-01    8.4e-08
 449400      2.74e-01    2.56e-01      1.64e-02    2.24e-03      1.82e-01    1.88e-01    8.4e-08
 449600      1.62e-01    3.90e-01      7.55e-03    2.22e-03      1.12e-01    2.87e-01    8.4e-08
 449800      6.71e-02    2.15e-01      9.50e-03    6.50e-03      4.08e-02    1.55e-01    8.4e-08
 450000      1.86e-01    2.37e-01      1.42e-02    2.32e-03      1.16e-01    1.77e-01    7.8e-08
 450200      1.96e-01    2.95e-01      1.09e-05    4.64e-03      1.47e-01    2.20e-01    7.8e-08
 450400      2.95e-01    2.09e-01      1.97e-02    7.75e-04      1.93e-01    1.56e-01    7.8e-08
 450600      7.64e-02    1.95e-01      1.02e-02    4.68e-03      4.85e-02    1.44e-01    7.8e-08
 450800      2.11e-01    1.76e-01      1.31e-02    3.65e-03      1.41e-01    1.31e-01    7.8e-08
 451000      1.06e-01    2.40e-01      1.47e-02    7.37e-03      6.63e-02    1.75e-01    7.8e-08
 451200      2.41e-01    2.34e-01      1.76e-02    3.15e-03      1.53e-01    1.75e-01    7.8e-08
 451400      1.12e-01    1.64e-01      2.35e-02    1.71e-03      4.59e-02    1.23e-01    7.8e-08
 451600      9.79e-02    4.54e+00      1.79e-02    6.05e-01      5.02e-02    5.16e-01    7.8e-08
 451800      1.99e-01    2.84e-01      6.50e-03    9.55e-03      1.45e-01    1.97e-01    7.8e-08
 452000      3.09e-01    2.30e-01      2.01e-02    2.73e-03      2.05e-01    1.71e-01    7.8e-08
 452200      2.76e-01    2.67e-01      1.89e-02    3.92e-03      1.80e-01    1.99e-01    7.8e-08
 452400      2.00e-01    4.98e-01      1.11e-02    6.89e-03      1.37e-01    3.71e-01    7.8e-08
 452600      7.18e-02    2.00e-01      5.30e-03    6.69e-04      5.15e-02    1.50e-01    7.8e-08
 452800      1.45e-01    2.28e-01      2.89e-02    7.27e-03      6.54e-02    1.66e-01    7.8e-08
 453000      2.84e-01    3.36e-01      1.78e-02    1.07e-02      1.89e-01    2.36e-01    7.8e-08
 453200      4.76e-01    2.01e-01      1.90e-03    6.38e-04      3.57e-01    1.51e-01    7.8e-08
 453400      2.33e-01    1.89e-01      1.34e-02    3.71e-03      1.59e-01    1.40e-01    7.8e-08
 453600      3.38e-01    3.01e-01      2.06e-02    7.08e-03      2.27e-01    2.22e-01    7.8e-08
 453800      2.38e-01    3.59e-01      1.51e-02    2.91e-03      1.58e-01    2.68e-01    7.8e-08
 454000      1.97e-01    2.80e-01      1.56e-02    6.38e-03      1.21e-01    2.07e-01    7.8e-08
 454200      2.14e-01    2.54e-01      1.59e-02    8.44e-03      1.34e-01    1.77e-01    7.8e-08
 454400      1.28e-01    2.05e-01      2.73e-02    2.68e-03      5.08e-02    1.53e-01    7.8e-08
 454600      2.36e-01    1.61e-01      8.58e-03    2.55e-03      1.71e-01    1.20e-01    7.8e-08
 454800      8.18e-02    3.16e-01      1.68e-03    7.73e-03      6.11e-02    2.33e-01    7.8e-08
 455000      1.07e-01    2.69e-01      1.51e-02    2.71e-03      6.79e-02    2.04e-01    7.2e-08
 455200      6.22e-02    2.75e-01      1.95e-03    4.42e-04      4.71e-02    2.10e-01    7.2e-08
 455400      1.83e-01    1.47e-01      1.25e-02    1.96e-03      8.83e-02    1.11e-01    7.2e-08
 455600      3.75e-01    2.61e-01      4.79e-02    6.65e-03      9.93e-02    1.91e-01    7.2e-08
 455800      2.15e-01    2.09e-01      3.52e-03    3.39e-03      1.63e-01    1.57e-01    7.2e-08
 456000      1.61e-01    2.10e-01      1.06e-02    1.45e-03      8.24e-02    1.60e-01    7.2e-08
 456200      2.27e-01    2.54e-01      1.44e-02    7.65e-03      1.53e-01    1.89e-01    7.2e-08
 456400      2.14e-01    2.12e-01      7.60e-03    3.36e-04      1.57e-01    1.62e-01    7.2e-08
 456600      1.85e-01    3.23e-01      6.96e-03    1.64e-03      1.35e-01    2.46e-01    7.2e-08
 456800      1.56e-01    2.89e-01      3.43e-02    8.14e-03      5.73e-02    2.16e-01    7.2e-08
 457000      2.48e-01    1.82e-01      2.11e-02    4.19e-04      1.49e-01    1.39e-01    7.2e-08
 457200      1.71e-01    3.65e-01      1.32e-02    1.00e-02      1.08e-01    2.64e-01    7.2e-08
 457400      1.77e-01    2.86e-01      1.12e-02    3.72e-03      9.40e-02    2.16e-01    7.2e-08
 457600      2.01e-01    2.21e-01      8.11e-03    4.79e-03      1.46e-01    1.64e-01    7.2e-08
 457800      2.09e-01    2.26e-01      1.03e-02    6.21e-03      1.49e-01    1.69e-01    7.2e-08
 458000      1.55e-01    2.46e-01      5.88e-03    1.27e-02      1.14e-01    1.85e-01    7.2e-08
 458200      2.76e-01    2.10e-01      2.40e-02    2.71e-03      1.63e-01    1.59e-01    7.2e-08
 458400      1.88e-01    2.70e-01      1.51e-02    1.49e-03      1.16e-01    2.05e-01    7.2e-08
 458600      2.48e-01    2.40e-01      1.84e-02    1.15e-02      1.59e-01    1.71e-01    7.2e-08
 458800      9.42e-02    1.38e-01      1.08e-02    2.39e-02      6.39e-02    7.60e-02    7.2e-08
 459000      2.30e-01    2.74e-01      1.18e-02    8.41e-03      1.63e-01    2.04e-01    7.2e-08
 459200      2.58e-01    2.71e-01      6.28e-02    3.97e-03      4.60e-02    2.04e-01    7.2e-08
 459400      2.91e-01    2.21e-01      2.23e-02    2.06e-03      1.85e-01    1.68e-01    7.2e-08
 459600      2.96e-01    2.46e-01      2.24e-02    2.34e-03      1.88e-01    1.87e-01    7.2e-08
 459800      2.06e-01    2.39e-01      1.35e-02    1.90e-03      1.37e-01    1.82e-01    7.2e-08
 460000      2.36e-01    1.89e-01      2.21e-02    7.24e-04      1.32e-01    1.47e-01    6.6e-08
 460200      2.20e-01    2.41e-01      1.05e-02    7.72e-03      1.60e-01    1.82e-01    6.6e-08
 460400      1.00e-01    2.28e-01      1.19e-02    1.14e-03      6.87e-02    1.77e-01    6.6e-08
 460600      6.58e-02    2.17e-01      1.17e-02    3.86e-04      3.59e-02    1.68e-01    6.6e-08
 460800      4.19e-01    2.11e-01      6.25e-03    1.50e-03      3.21e-01    1.63e-01    6.6e-08
 461000      9.87e-02    1.59e-01      1.36e-02    1.46e-03      6.39e-02    1.23e-01    6.6e-08
 461200      3.05e-01    2.61e-01      1.78e-02    1.35e-02      2.14e-01    1.88e-01    6.6e-08
 461400      9.46e-02    1.39e-01      1.95e-02    1.44e-03      4.16e-02    1.08e-01    6.6e-08
 461600      1.45e-01    1.38e-01      3.00e-02    5.22e-03      6.32e-02    9.76e-02    6.6e-08
 461800      1.57e-01    1.80e-01      3.48e-02    4.51e-04      5.73e-02    1.39e-01    6.6e-08
 462000      2.20e-01    1.56e-01      1.52e-02    5.59e-03      1.47e-01    1.17e-01    6.6e-08
 462200      1.71e-01    2.56e-01      5.32e-03    2.69e-02      1.29e-01    1.26e-01    6.6e-08
 462400      3.05e-01    2.07e-01      2.68e-02    3.50e-03      1.82e-01    1.59e-01    6.6e-08
 462600      6.84e-02    2.18e-01      2.12e-04    6.13e-04      5.31e-02    1.69e-01    6.6e-08
 462800      1.07e-01    1.95e-01      2.44e-02    1.29e-03      3.46e-02    1.51e-01    6.6e-08
 463000      1.43e-01    2.14e-01      1.12e-02    5.06e-03      9.16e-02    1.64e-01    6.6e-08
 463200      2.23e-01    2.53e-01      4.36e-03    1.43e-02      1.71e-01    1.53e-01    6.6e-08
 463400      2.38e-01    1.88e-01      1.11e-02    4.36e-05      1.73e-01    1.46e-01    6.6e-08
 463600      2.77e-01    1.24e-01      2.39e-02    1.35e-04      1.67e-01    9.65e-02    6.6e-08
 463800      3.72e-01    2.54e-01      1.08e-02    2.05e-03      2.74e-01    1.96e-01    6.6e-08
 464000      7.22e-02    2.69e-01      1.78e-03    4.84e-03      5.57e-02    2.04e-01    6.6e-08
 464200      2.25e-01    3.19e-01      1.22e-02    8.12e-03      1.60e-01    2.43e-01    6.6e-08
 464400      2.50e-01    2.26e-01      2.63e-02    2.28e-02      1.23e-01    1.18e-01    6.6e-08
 464600      1.82e-01    2.20e-01      1.18e-02    4.10e-03      9.60e-02    1.69e-01    6.6e-08
 464800      1.35e-01    2.51e-01      8.37e-03    1.04e-02      9.35e-02    1.72e-01    6.6e-08
 465000      1.26e-01    1.72e-01      2.58e-02    3.27e-04      5.72e-02    1.35e-01    6.1e-08
 465200      1.84e-01    2.68e-01      1.51e-02    9.80e-03      1.16e-01    2.04e-01    6.1e-08
 465400      1.78e-01    1.76e-01      4.71e-03    4.88e-03      1.37e-01    1.36e-01    6.1e-08
 465600      2.71e-01    2.28e-01      2.70e-02    2.35e-03      1.45e-01    1.78e-01    6.1e-08
 465800      7.46e-02    1.60e-01      1.53e-03    2.92e-03      5.85e-02    1.25e-01    6.1e-08
 466000      9.07e-02    2.02e-01      1.81e-02    8.25e-04      4.30e-02    1.59e-01    6.1e-08
 466200      3.12e-01    2.88e-01      2.72e-02    6.50e-03      1.90e-01    2.23e-01    6.1e-08
 466400      2.02e-01    1.76e-01      2.41e-03    1.03e-02      1.59e-01    1.25e-01    6.1e-08
 466600      3.07e-01    2.29e-01      3.08e-02    3.06e-03      1.65e-01    1.79e-01    6.1e-08
 466800      1.25e-01    2.19e-01      2.52e-02    2.88e-03      5.78e-02    1.70e-01    6.1e-08
 467000      8.53e-02    2.28e-01      1.57e-02    1.17e-03      4.55e-02    1.80e-01    6.1e-08
 467200      3.13e-01    2.19e-01      2.33e-02    2.28e-02      2.07e-01    1.11e-01    6.1e-08
 467400      3.32e-01    1.84e-01      2.46e-02    1.74e-03      2.20e-01    1.45e-01    6.1e-08
 467600      3.96e-01    2.06e-01      3.74e-02    2.58e-04      2.27e-01    1.62e-01    6.1e-08
 467800      3.34e-01    2.87e-01      3.46e-02    1.75e-02      1.73e-01    2.02e-01    6.1e-08
 468000      3.03e-01    2.38e-01      3.16e-02    1.60e-03      1.55e-01    1.87e-01    6.1e-08
 468200      1.26e-01    3.51e-01      2.79e-02    6.88e-03      4.60e-02    2.74e-01    6.1e-08
 468400      1.09e-01    3.64e-01      1.68e-02    2.72e-02      6.79e-02    1.60e-01    6.1e-08
 468600      1.72e-01    1.87e-01      1.02e-02    2.50e-03      1.00e-01    1.46e-01    6.1e-08
 468800      2.15e-01    2.59e-01      1.11e-02    2.50e-03      1.56e-01    2.03e-01    6.1e-08
 469000      2.27e-01    2.61e-01      2.47e-02    1.22e-04      1.07e-01    2.06e-01    6.1e-08
 469200      3.11e-01    2.32e-01      3.26e-02    2.72e-02      1.58e-01    9.22e-02    6.1e-08
 469400      9.59e-02    2.09e-01      2.14e-02    3.72e-04      3.42e-02    1.65e-01    6.1e-08
 469600      2.93e-01    2.79e-01      1.92e-02    3.62e-03      2.03e-01    2.19e-01    6.1e-08
 469800      1.95e-01    3.49e-01      2.17e-02    4.64e-04      8.93e-02    2.75e-01    6.1e-08
 470000      2.27e-01    1.54e-01      1.36e-02    8.27e-03      1.63e-01    1.00e-01    5.7e-08
 470200      3.37e-01    2.53e-01      4.21e-03    1.07e-02      2.67e-01    1.92e-01    5.7e-08
 470400      2.84e-01    3.20e-01      2.14e-02    5.85e-03      1.90e-01    2.50e-01    5.7e-08
 470600      4.22e-01    1.67e-01      1.16e-02    4.65e-04      3.21e-01    1.33e-01    5.7e-08
 470800      1.88e-01    1.71e-01      4.98e-03    3.94e-03      1.47e-01    1.35e-01    5.7e-08
 471000      2.93e-01    2.27e-01      2.72e-02    2.28e-03      1.72e-01    1.81e-01    5.7e-08
 471200      1.59e-01    3.51e-01      1.14e-02    1.61e-02      1.08e-01    2.38e-01    5.7e-08
 471400      2.81e-01    1.52e-01      2.50e-02    1.12e-03      1.71e-01    1.21e-01    5.7e-08
 471600      1.51e-01    1.41e-01      8.74e-03    5.71e-04      9.15e-02    1.13e-01    5.7e-08
 471800      2.94e-01    2.33e-01      2.67e-02    6.11e-03      1.77e-01    1.78e-01    5.7e-08
 472000      2.45e-01    2.67e-01      1.09e-02    8.26e-03      1.85e-01    2.08e-01    5.7e-08
 472200      2.24e-01    2.51e-01      9.31e-03    1.27e-02      1.71e-01    1.65e-01    5.7e-08
 472400      9.40e-02    1.87e-01      1.75e-02    9.83e-03      5.02e-02    1.38e-01    5.7e-08
 472600      1.12e-01    1.63e-01      9.52e-03    2.48e-03      7.03e-02    1.29e-01    5.7e-08
 472800      1.97e-01    2.79e-01      8.83e-03    4.55e-03      1.49e-01    2.21e-01    5.7e-08
 473000      6.40e-01    1.65e-01      8.17e-02    6.10e-04      1.89e-01    1.32e-01    5.7e-08
 473200      2.39e-01    1.78e-01      7.49e-03    1.17e-03      1.86e-01    1.42e-01    5.7e-08
 473400      1.09e-01    3.11e-01      2.43e-02    2.32e-02      3.85e-02    2.09e-01    5.7e-08
 473600      1.71e-01    2.42e-01      3.90e-03    3.30e-03      1.35e-01    1.92e-01    5.7e-08
 473800      1.69e-01    2.14e-01      4.01e-02    6.84e-03      4.36e-02    1.60e-01    5.7e-08
 474000      4.72e-01    3.12e-01      9.22e-03    1.12e-02      3.69e-01    2.27e-01    5.7e-08
 474200      2.10e-01    2.12e-01      2.52e-03    5.33e-03      1.67e-01    1.66e-01    5.7e-08
 474400      4.05e-01    3.51e-01      6.78e-03    4.11e-03      3.18e-01    2.79e-01    5.7e-08
 474600      1.80e-01    2.33e-01      2.21e-03    8.54e-03      1.43e-01    1.70e-01    5.7e-08
 474800      1.90e-01    1.88e-01      7.86e-03    5.69e-04      1.45e-01    1.50e-01    5.7e-08
 475000      9.81e-02    2.96e-01      1.15e-02    5.23e-03      7.02e-02    2.35e-01    5.2e-08
 475200      2.36e-01    2.18e-01      4.39e-03    4.79e-03      1.89e-01    1.72e-01    5.2e-08
 475400      1.88e-01    1.71e-01      8.93e-03    2.91e-03      1.43e-01    1.36e-01    5.2e-08
 475600      1.83e-01    2.02e-01      4.27e-03    7.58e-03      1.46e-01    1.58e-01    5.2e-08
 475800      3.44e-01    2.01e-01      3.28e-02    6.36e-03      2.01e-01    1.58e-01    5.2e-08
 476000      5.43e-02    2.75e-01      3.72e-03    3.28e-03      4.23e-02    2.22e-01    5.2e-08
 476200      1.73e-01    2.26e-01      1.13e-02    9.20e-04      1.24e-01    1.83e-01    5.2e-08
 476400      3.73e-01    2.20e-01      1.25e-03    8.29e-03      3.02e-01    1.71e-01    5.2e-08
 476600      3.07e-01    1.19e-01      2.53e-02    3.68e-03      2.00e-01    9.40e-02    5.2e-08
 476800      1.37e-01    3.75e-01      3.15e-02    1.22e-02      4.41e-02    2.95e-01    5.2e-08
 477000      1.89e-01    2.34e-01      5.19e-03    7.84e-03      1.50e-01    1.84e-01    5.2e-08
 477200      1.48e-01    1.35e-01      3.26e-02    6.87e-04      5.75e-02    1.09e-01    5.2e-08
 477400      1.57e-01    3.09e-01      1.30e-02    1.22e-02      1.01e-01    2.23e-01    5.2e-08
 477600      2.83e-01    1.80e-01      2.04e-02    5.83e-03      1.95e-01    1.42e-01    5.2e-08
 477800      3.65e-01    2.54e-01      3.50e-02    3.12e-03      2.11e-01    2.05e-01    5.2e-08
 478000      1.65e-01    1.41e-01      1.05e-02    1.11e-03      1.18e-01    1.14e-01    5.2e-08
 478200      2.68e-01    1.87e-01      1.12e-02    8.63e-04      1.91e-01    1.51e-01    5.2e-08
 478400      1.52e-01    2.82e-01      8.43e-03    3.13e-03      1.12e-01    2.28e-01    5.2e-08
 478600      5.94e-02    1.62e-01      9.84e-03    8.81e-04      3.61e-02    1.31e-01    5.2e-08
 478800      4.01e-01    8.98e-01      7.66e-03    1.12e-01      3.18e-01    2.81e-01    5.2e-08
 479000      1.36e-01    3.10e-01      1.23e-03    2.47e-04      1.10e-01    2.51e-01    5.2e-08
 479200      2.86e-01    2.67e-01      2.56e-02    1.54e-03      1.76e-01    2.16e-01    5.2e-08
 479400      2.79e-01    2.15e-01      1.91e-02    6.51e-04      1.95e-01    1.74e-01    5.2e-08
 479600      6.62e-02    2.32e-01      1.23e-02    2.28e-03      3.59e-02    1.87e-01    5.2e-08
 479800      2.22e-01    1.94e-01      5.58e-04    1.52e-02      1.80e-01    1.28e-01    5.2e-08
 480000      2.38e-01    9.78e-02      9.32e-03    3.31e-03      1.87e-01    7.79e-02    4.8e-08
 480200      8.23e-02    1.50e-01      1.57e-03    2.28e-03      6.74e-02    1.23e-01    4.8e-08
 480400      1.89e-01    2.27e-01      7.24e-03    5.01e-03      1.49e-01    1.81e-01    4.8e-08
 480600      1.95e-01    2.23e-01      6.70e-03    4.87e-03      1.55e-01    1.81e-01    4.8e-08
 480800      2.19e-01    2.58e-01      1.47e-03    6.27e-03      1.80e-01    2.08e-01    4.8e-08
 481000      7.97e-02    2.11e-01      1.58e-02    3.98e-03      3.97e-02    1.72e-01    4.8e-08
 481200      9.54e-02    2.11e-01      1.67e-02    1.48e-02      5.59e-02    1.68e-01    4.8e-08
 481400      9.55e-02    1.50e-01      5.75e-03    2.73e-03      7.61e-02    1.22e-01    4.8e-08
 481600      1.63e-01    2.18e-01      6.86e-03    2.60e-04      1.27e-01    1.79e-01    4.8e-08
 481800      3.39e-01    2.65e-01      3.56e-02    1.46e-03      1.79e-01    2.18e-01    4.8e-08
 482000      1.58e-01    1.96e-01      5.59e-03    4.94e-04      1.25e-01    1.61e-01    4.8e-08
 482200      2.20e-01    1.79e-01      1.16e-02    4.48e-03      1.66e-01    1.44e-01    4.8e-08
 482400      1.20e-01    1.91e-01      2.70e-02    4.36e-02      4.20e-02    6.46e-02    4.8e-08
 482600      3.53e-01    2.53e-01      3.19e-03    1.31e-03      2.89e-01    2.07e-01    4.8e-08
 482800      5.39e-02    1.33e-01      7.94e-03    1.74e-03      3.58e-02    1.09e-01    4.8e-08
 483000      2.29e-01    2.92e-01      7.88e-03    2.84e-03      1.82e-01    2.39e-01    4.8e-08
 483200      7.30e-02    2.03e-01      9.85e-03    2.19e-04      5.05e-02    1.66e-01    4.8e-08
 483400      1.32e-01    2.20e-01      4.67e-03    5.00e-03      1.05e-01    1.78e-01    4.8e-08
 483600      3.07e-01    1.72e-01      3.25e-02    4.81e-03      1.58e-01    1.34e-01    4.8e-08
 483800      2.68e-01    2.34e-01      1.95e-02    1.49e-03      1.86e-01    1.92e-01    4.8e-08
 484000      6.90e-02    2.08e-01      1.10e-02    9.07e-03      4.37e-02    1.62e-01    4.8e-08
 484200      4.20e-01    2.27e-01      6.53e-03    1.15e-03      3.40e-01    1.87e-01    4.8e-08
 484400      5.50e-01    1.99e-01      1.13e-02    5.38e-04      4.40e-01    1.64e-01    4.8e-08
 484600      9.35e-02    2.43e-01      1.77e-02    7.64e-03      5.01e-02    1.94e-01    4.8e-08
 484800      3.47e-01    1.88e-01      8.76e-03    1.20e-03      2.74e-01    1.54e-01    4.8e-08
 485000      2.16e-01    1.88e-01      1.27e-02    6.86e-03      1.62e-01    1.43e-01    4.5e-08
 485200      1.82e-01    2.23e-01      3.34e-03    6.02e-03      1.50e-01    1.82e-01    4.5e-08
 485400      7.21e-02    1.75e-01      5.70e-03    5.25e-03      5.69e-02    1.42e-01    4.5e-08
 485600      1.92e-01    1.68e-01      7.19e-03    4.35e-03      1.53e-01    1.37e-01    4.5e-08
 485800      4.45e-01    2.43e-01      3.98e-03    1.82e-03      3.69e-01    2.02e-01    4.5e-08
 486000      2.81e-01    1.87e-01      1.49e-02    1.97e-03      2.15e-01    1.55e-01    4.5e-08
 486200      3.40e-01    2.01e-01      3.40e-02    4.13e-03      1.94e-01    1.65e-01    4.5e-08
 486400      2.78e-01    1.36e-01      2.04e-02    6.95e-03      1.95e-01    9.32e-02    4.5e-08
 486600      1.35e-01    1.95e-01      4.91e-03    2.56e-03      1.08e-01    1.60e-01    4.5e-08
 486800      1.62e-01    2.13e-01      3.06e-03    1.46e-03      1.33e-01    1.77e-01    4.5e-08
 487000      9.85e-02    1.82e-01      1.17e-02    4.18e-03      7.22e-02    1.49e-01    4.5e-08
